transcript,comic_id
"-
-
-
- I don't see any warpath, dad!",dr100202
"- Norm, some people are ""Type A"" personalities. They are driven to succeed! text text
- Other people have ""Type B"" personalities. They are slightly less ambitious!
- What type of personality am I, dad? It's hard to say, Norm.
- The alphabet only goes down to *Z*! text text",dr100203
"- Don't take this the wrong way, Ralph...
- I know how defensive you get whenever I offer a little constructive criticism.
- So don't get all bent out of shape and act like a baby like you always do, all right?
- We haven't even gotten to the CRITICISM yet!",dr100204
"-
-
-
- Why, exactly, DO you watch these medical shows? The surgical procedures are fascinating!",dr100205
"- Kendall's dad works for a sporting goods company. He always brings his kids cool stuff from work!
- Did you bring ME anything home from work, dad?
- Patrick, I'm a security guard at a retirement village!
- ...Sigh...
- Here! I found a set of false teeth!",dr100206
"- ...and that concludes the first half!
-
- SLAM!
-
- SLAM!
-
- SLAM!
- During the super bowl, we don't play musical chairs, we play musical bathrooms!",dr100207
"- ZZYZX!
- Hey, Wally! Wanna play ball?
- Wiener dogs: if you've seen one, you've seen 'em all! It sure seems that way sometimes!",dr100208
"- My skin is looking old and wrinkly!
-
-
- No, it isn't! That was MUCH too late!!",dr100209
"- How does the mall directory always know where I'm standing??
- Oh, wait...I get it!
- Sorry! I guess that was one of my dumber questions!
- Actually, that's not even CLOSE to being one of your dumber questions!",dr100210
"- I'm feeling a little light-headed!
- That's understandable.
-
- There's not much in there to weigh it down! I GOT IT ALREADY!",dr100211
"-
- pat pat pat pat
- Does this look like a pancreas to you? Close enough. When Patrick builds a snowman, he goes a little overboard.",dr100212
"- Happy Valentine's Day, Honeybunch!
- Marrying you was the best decision you ever made for me.
- That's probably not good, either! In the long run, dad, BUYING a card might be less expensive!",dr100213
"- Patrick! Look at this highschool picture of dad!
- That's DAD???
- Wow! You were really in shape back then, dad!
- You better believe it, boys!
- In my younger days, I was a chick magnet!
- Now he's a refrigerator magnet!",dr100214
"- Here's a box of valentine candy, Norman! Foe ME?? Thank you, Wendy!
- I had an extra one and I couldn't find anyone else to give it to. How thoughtful!
- The mailman is on a diet, the guy in the toll booth is allergic... I'm touched!
- Hey, maybe my insurance agent would like it! Thank you for thinking of me momentarily!",dr100215
"- Who is Babe Ruth?!!
- Sorry, honeybunch! I know it's rude to blurt out answers while watching ""Jeopardy.""
- That's OK, Ralph.
- You're never right, anyway! The correct answer is: ""Who is Ghandi?"" Dang!",dr100216
"- An empty ice cream carton??
- Ralph, did you forget about your diet?? You're not supposed to eat ice cream!!
- I didn't eat it, honeybunch! That's true, Mom!
- He put it in the microwave and drank it!",dr100217
"- Here's the mail, honeybunch! Is that all?
- Yes. I threw away all the junk mail!
- If you threw away all the junk mail, how come you didn't throw away this ad inviting me to join a weight-loss program?
- Do you think I'm fat? This would be a good time to fake an appendix attack!",dr100218
"- Ralph, you said you threw away all the junk mail...
- But you DIDN'T throw away this ad inviting me to join a weight-loss program.
- I'll ask you one more time: do you think I'm fat?
- Uhhh... The correct answer to that does not begin with ""uhhh""!",dr100219
"- Ralph, I'm going to ask you only one more time...
- Why did you give me this ad for a weight-loss program?? Honeybunch, I can explain.
- HONK! HONK! HONK! Whoa! Our car is honking! I'll go investigate!!
- Now I know why they put the red button on the keyless remote!",dr100220
"- Hang on a second, Meg! Ralph is leaving for work! Bye, Ralph. Bye, honeybunch!
- Hold on, he's back! Sorry! I forgot my wallet!
- He always forgets something! Bye!
- Oh, my gosh! He's back again! Forgot my cell phone! Sorry!
- He is SO middle-aged! Bye!
- OH, FOR CRYIN' OUT LOUD! Forgot my lunch!
-
- Something wrong, dad? I'll give you a dollar to go inside and get my car keys!",dr100221
"- The kids are all gone, Ralph! Huh??
- Norm is at the movies, Patrick is at a birthday party, and Penny is at grandma's!
- Do you know what that means? We have the house to ourselves!
- I think it also means I'm not going to get to watch wrestling tonight! We can play a board game or take a walk or watch a chick flick or...",dr100222
"- Since it's just two of us tonight, Ralph, let's play a game like Parcheesi! PARCHEESI?!
- How about if we just watch a little TV? OK! Let's see what's on!
- Oh, I love this interior design show! And there's a love story on the classic movie channel!
- Parcheesi it is! Oh, the bachelor show is on!!",dr100223
"- We have the house all to ourselves, Ralph! Just you and me! Isn't this fun?!!
- I'm having the time of my life. I win again!!",dr100224
"- Isn't it fun having the house all to ourselves, Ralph? Let's play charades! Oh no...
- DING DONG Someone's at the door! I'll get it!!
- Steinbauer!! How the heck are you? Thanks for dropping in!!
- Actually, I'm just here to complain about your dog. Whatever! Come on in and sit a spell!",dr100225
"- Hasn't this been a fun evening, Ralph? Games, movies, conversation...
- This is what it will be like when our kids grow up! Just the two of us together every night!
- We're home!
- DON'T EVER GROW UP!!",dr100226
"- clip clip clip Ralph, for heaven's sake!
- Are you trimming your toenails while you're eating dinner??
- I prefer to think of it as multitasking!",dr100227
- ...Sigh... Do you have a box or something? Maybe you should empty your pockets BEFORE you bring your clothes to the cleaners!,dr100228
"- Welcome to Wobbly Heights Retirement Village!
- I'll be glad when the repairman gets here!",dr100301
"- Before I head for home, I'd better listen to the traffic report!
- All freeways are clear, except for the Harbor Freeway, which is jammed! That's good to know!
- Honeybunch said if I'm late, she's going to the opera without me.
- The Harbour Freeway, it is!",dr100302
"- Every time you go to the store, you sure buy a lot of stuff!
- Do we really NEED all of those things?
- you have to distinguish between WANTS and NEEDS!
- Take this ice pack, for example... Oh, you're going to need it, all right!",dr100303
"-
-
- ...Sigh...
- I always know how to get my kids off the computer!",dr100304
"- Happy birthday, honeybunch!
- I must say, you look much younger than you really are!
- Thank you, Ralph!
- I must say it, or else!",dr100305
"- When I was a kid, my favorite show was ""Gilligan's Island.""
- I always wondered why they had so many clothes, when they were only on a three-hour tour.
- I think I finally figured it out.
- Your mom must have packed for them! I hope I haven't forgotten anything! We're going to be gone overnight!",dr100306
"- text texty text text!
- Pssst! Stop that!
- It's not polite to send text messages in church!
- It's disrespectful!
- What would your mother say if she looked over here and saw you doing that?? Why, she'd probably...
- Never mind! text text text!",dr100307
"- Well, it's the start of another little league baseball season...
- A time when a big career is the dream of every child.
- ...and quite a few of their parents! Swing level, keep your eye on the ball, and remember that the average major league salary is over $3 million!",dr100308
"- Patrick, if you're going to be a baseball player, you'll need all the proper accessories!
- First, you'll need to get some of this black stuff to put on your cheeks!
- What for? So the glare doesn't get in your eyes and cause you to drop the ball!
- But if I DON'T use it, at least I'll have an EXCUSE for dropping the ball! Good point. Let me think about that...",dr100309
"- Come on, Patrick! Get it over the plate!
- I think you're being unrealistic, dad! I just can't do it!
- Keep trying! Do you know how much money a left-handed pitcher can make??!
- I KEEP TELLING YOU, I'M NOT LEFT-HANDED!! That's why you need to keep practicing!",dr100310
"- Here's another great thing about little league season...
- It gives us the opportunity to get to know other parents!
- People we might not otherwise have gotten the chance to know!
- Like that windbag down the street, or the raving lunatic around the corner, or the dirty rotten cheater across town...",dr100311
"- I know we can improve your little league team, Patrick...
- Make a trade for that kid named Longville! He's really good!
- His dad's the coach of his team! What kind of dad would trade away his own son??
- I did, once. And I've never forgiven you!",dr100312
"- STRIKE THREE??
- THAT PITCH WAS A MILE OUTSIDE, UMP!!!
- YOU NEED GLASSES, YOU... I'm back from the snack bar!
- Phffmmf! There's a reason baseball and hot dogs go together!",dr100313
"- Let's go! We're going to be late! It's almost nine o'clock!
- Really? It doesn't seem it's nine o'clock! That's because I set our clocks ahead one hour last night!
- You did?? I set them ahead an hour, too!
- I couldn't remember if we were supposed to move our clocks UP an hour or BACK an hour, so I moved some of them up and some of them back.
- I couldn't remember, either, so I just set them all ahead twenty minutes!
- I hate it when daylight-saving time begins! Don't worry. We usually get it all straightened out by mid-april! I hope it's still Sunday!",dr100314
"- OK, I picked up the dry cleaning!
- Let's go! I'm in a hurry! Sorry, dad. We can't leave yet.
- Why not? Because I parked in a space that said ""30 minute parking only"".
- We've only been here four and a half minutes! WILL YOU START THE CAR!!",dr100315
"- HALT! WRONG WAY!
- This is an EXIT! If you try to enter on this side, you'll receive severe tire damage!
- I don't see anything that could cause tire damage! Suit yourself!
- KA-BLAM!",dr100316
"- Honeybunch, in honor of St. Patty's Day, let's have some IRISH for dinner!
- OK! How about corned beef and cabbage? No, not that!
- I mean TRADITIONAL Irish food!
- You know, like McNuggets, McRibs, Sausage Mc Griddles...",dr100317
"- What's on the TV, Norm?
- Nothing.
- Then why are you staring at it?
- What's in the refrigerator, dad? Nothing.",dr100318
"- Ralph, it's ridiculous that you spend so much time standing in front of the refrigerator, just staring inside!
- You know, she's right!
-",dr100319
"- I think I'm losing my mind!
- Has anyone seen my glasses? I can't find my glasses!!
- You're not losing your mind. They're right on top of your head!
- Those aren't mine! OK, maybe he IS losing his mind!",dr100320
"- Sorry, honeybunch, but I just can't take you to see that new chick flick! Why not?
- I don't have the stomach for it!
-
-
-
-
-
- You've got the stomach for ANYTHING!! I knew she'd never be able to make it through the day!",dr100321
"- Say what you want...
- I've heard all the arguments...
- If that's not evidence of global warming, I don't know what is!",dr100322
"- What's new, No-Neck?
- My doctor says I need to slim down.
- But, instead of going on a diet, I've decided to just hang around people who are more out of shape than I am!
- So, where are we going now? WILL YOU LEAVE ME ALONE?!!",dr100323
"- I may not be perfect.
- But at least I can say one thing...
- I'm a self-made man!
- You should've asked for some help!",dr100324
"- I'm home!
- Aaaaahhhh! sniff sniff!
- There's nothing like the aroma of freshly baked cookies!
- Unless it's ""Freshly Baked Cookies"" scented air freshener!",dr100325
"- You men do such a fine job of guarding our community! Have a cup-cake!
- Thanks, Mrs. Alabaster! No thank you!
- Trying to loose weight, Ralph? Not really...
- At this point, it's more of a matter of damage control!",dr100326
"- After a hard day at work, it's nice to be greeted at the front door by our faithful dog!
- I'm home!
- And your point is...? Being greeted by the cat is not quite the same!",dr100327
"- I'm gonna throw the ball, Wally!
- Go get it!
- Hee hee!
- ?
-
- It's fun to fake out a dog!
- Well?! Why are you just standing around?? You acted like you needed to go for a walk outside! I'm getting drenched! It's fun to fake out people, too!",dr100328
"- I'll have a cheeseburger, hold the onions, please!
- Onions give me bad breath!
- You already have bad breath!
- OK, then DON'T hold the onions!",dr100329
"- Mustard on your french fries?? What a loser!
- Did she just call you a LOSER?
- I thought she called me a LUGER, which I didn't understand because I've never done the luge!
- ""Loser"" makes much more sense!",dr100330
"- I can't believe you just called him a loser!
- It's OK. He likes it. No I don't!
- Well, I guess ""loser"" IS a little harsh!
- From now on, I'll just call you a pathetic dimwit. Thanks for your help!",dr100331
"- Excuse me...why are you so rude with him?
- Yeah, why ARE you so rude to me? He doesn't deserve that! He's a nice guy!
- I AM a nice guy! He's reasonably intelligent!
- My GPA is 2.6! YOU KEEP OUT OF THIS!",dr100401
"- You're very rude to him! I am not!
- You should appreciate him! Mind your own business!
- You ought to be ashamed of yourself! Oh, I get a life!
- ARE YOU GOING TO LET HER SPEAK TO ME LIKE THAT??",dr100402
"- Fine! I'm leaving! Good riddance! He deserves to be with someone who appreciates him!
- Thank you for sticking up for me! No problem.
- Say, would you like to hang out with me sometime? Hmmm...let me think about that...
- No. I hate it when they think about it!",dr100403
"-
-
-
-
-
- Oh, hi, Wally! I almost forgot about you!
- You're overdue for booster shots! I'll go call the vet!
- This is why dogs get into the garbage and drag it all over the house!",dr100404
"- I need to get in shape. I'd go jogging, but it's so boring!
- A lot of people jog with cell phones or iPods...
- Take something with you that makes it more enjoyable! Good idea!
- Mini Donuts",dr100405
"- Dad, you're a gate guard at a retirement village, right? Right.
- How come a gate guard's hat is shaped like this? Believe me, there's a very good reason!
- WHAM!",dr100406
"-
-
-
- Thanks for helping me clean up after my book club meeting! Always a pleasure!",dr100407
"- RING! RING! RING!
- HOW COME NO ONE EVER ANSWERS THE PHONE AROUND HERE??
- All our friends call us on our cell phones, dad!
- The only people who call on the house phone are people we probably don't want to talk to! Good point!",dr100408
"-
- This is painful! Maybe I should stretch before I jog!
- OW!!
- Apparently, I need to stretch before I stretch!",dr100409
"- Gadzooks!
- RIP SHRED TEAR
- There's a humongous springtime blowout sale at the fabric store!
- When will I stop believing letters that say ""Urgent! Open immediately!""??",dr100410
"- DING DONG!
- wheeeee
- wheeeee
- chirp chirp! pick claw scratch shred
- click! whirrrrrrr!
- wheeeeeee...
-
- Mobile Cat Groomer Frisky cats like Oogie require special precautions! No wonder the groomer charges so much!",dr100411
"- Bob! Long time, no see! Where have you been?
- On my annual migration to Rio de Janeiro!
- Although, I may have gone the wrong direction again.
- This time I ended up at a Brazilian restaurant in Utah! You're the only duck in the world who needs a GPS!",dr100412
"- Patrick is coming up to bat!
- Every time my son comes to bat, I go stand in my lucky spot!
- STRIKE THREE!!
- I'm running out of lucky spots!",dr100413
"- Paper or plastic?
- Neither.
- I'm wearing my cargo pants!",dr100414
"- Norman, slow down! You're eating too fast!
- Patrick and Penny eat fast, too...
- Why do all of my children eat so fast??
- HEY! MY FRIES ARE GONE!! Oh, yeah, huh!",dr100415
"- Hey, the garbage pail is full! There's no room for my trash!
- Perhaps you should do something about that, son!
- I guess I'll have to!
- There! I took out the bulky stuff!",dr100416
"- I've been having a lot of self-doubt, lately.
- On second thought, maybe I haven't!",dr100417
"- You know, Ralph, sometimes in the quiet, early morning hours, I think about our kids...
- And I marvel at how well they're turning out!
- I can't believe how nice they all are!
- I think about how much joy they bring to our lives...
- And I think about how lucky we are!
- But then they wake up! YOU are No, YOU are! Stop it! He used my toothbrush! Don't push! MOM!! That's mine! Stop touching me! OW!!",dr100418
"- The car is packed! We're ready to leave on our trip to visit grandma!
- Good heavens! I forgot about our pets! What about them?
- We'll be gone of a week! Who will feed them?
- They know where the garbage cans are! They'll be fine! Maybe we'll take them with us! I'm OK with the garbage!",dr100419
"- As soon as our petsitter arrives, we can leave on our vacation! Petsitter??
- I hired someone to care for our pets! DING DONG! There he is now!
- STEINBAUER?? Have a nice trip, Ralph!
- Show me where you keep the cat food, and the remote control for your new big-screen TV!",dr100420
"- Hello? ...oh, hi, Steinbauer! How's everything at home?
- Fine, Ralph! I just called to tell you that your easy chair is quite comfy!
- That's MY chair!! No one's allowed to sit in that chair but ME!!
- Oh, boy! And there are lots of loose M&M's in the cushions! THOSE ARE MINE, TOO!!",dr100421
"- Hey, Ralph, your dog wasn't eating his dog food, so I fed him the steak that was in the freezer! You WHAT??!!!
- Steinbauer, that was top sirloin!! I was saving it for the weekend!! Oops!
- Did you give him ALL of it?? No, just a little!
- I ate the rest! GAAAHH!",dr100422
"- Listen , Steinbauer, I know we hired you to be a pet sitter...
- But I think you're spending too much time at our house! I don't appreciate you helping yourself to all my stuff!
- Relax, Ralph! I'm not even at your house right now! I'm playing golf!
- By the way, do you have any extra balls in your golf bag? I keep hitting them in the lake!",dr100423
"- Hey, Ralph, how come you buy this low-fat ice cream? It's not as good!
- YOU'RE EATING ALL MY ICE CREAM??
- No, I'm sharing it with your dig!
- Wally and I have been bonding! Your TEETH are going to need some bonding!",dr100424
"- Oops!
- Look, Wally! A potato chip! Come and get it!
- It's all yours! Go for it! sniff sniff sniff
- You don't want it??
- That means I have to bend down and pick it up, you dumb dog!
- Aaaaarrggh!
- Uh-oh!
- That dumb dog isn't so dumb, is he?",dr100425
"- Hi, Wally!! I'm back from vacation!!
- Yawn! Aren't you glad to see me?
- Good bye, Wally! I have to go! All good things must come to an end! kiss kiss
- Thanks for petsitting, Steinbauer. Good luck getting him to stay off the furniture from now on!",dr100426
"- Dad, if you insist on wearing those old sweatpants...
- Would you kindly sit with your legs crossed? It's cooler this way!",dr100427
"- What are you doing, Penny?
- I'm working on my thumb speed! Huh??
- I need to be able to text faster so I won't get in trouble at school!
- Perhaps you just shouldn't text in school! Or I could just work on my thumb speed!",dr100428
"- Shame on you, Ralph...
- I told you to start watching what you eat!
- What happened?
- My eyes got tired!",dr100429
"- I hate it when they play 911 calls on the news!
- It's an invasion of privacy. People are calling in a state of panic or grief!
- It's just not right!
- Help! This is Norman Drabble! I'm head's stuck in a mailbox! Besides, That doesn't even sound like me!",dr100430
"-
-
- Ah-ha! Here's another reason newspapers are superior to the Internet...
- You can't copy the comics onto silly putty!",dr100501
"- Honeybunch good was dinner! ?
- Tired I'm! Huh??
- Tonight early sack the hit to going I'm think I! What??
- Morning tomorrow golf play to going I'm!
- Ralph, why are you saying everything backward?
- It's the only way I can ever... Finish a sentence around here?",dr100502
"- See you tomorrow, Mr. Drabble!
- Thank you!
- Thanks, Mr. Drabble!
- What happened, Ralph? I've developed ""Fast-Food Elbow""!",dr100503
"-
-
-
- Wendy and I have mastered the art of nonverbal communication!",dr100504
"- chirp! Hey! I got a text from Brtny!
- She said she was thinking of me and wanted to say hello!
- Brtny loves to text! Sometimes I think she's more comfortable texting than talking!
- chirp! Now why do you say that? Well, it's true!",dr100505
"- I like u, Norm! text text text Really?? What do u like about me? text text
- I like how you can't keep your shoes tied...I like how your hair is always a mess..
- I like how you always smell like peanut butter...I like that dumb look on your face... text text text
- I could go on and on... text text text That's OK. text text text",dr100506
"- Maybe we should hang out together sometime, Nrmn! text text text
- When? text text text How about tonight? text text
- K! What time? text text Pick me up in 2 hours. text text text
- That will give me time to recharge my cell phone! text text",dr100507
"- I had a nice time, Nrmn! text text text
- Me 2, Brtny! text text
- Let's do it again sometime. Bye!
- xoxo WOW!!",dr100508
"- Lather, rinse, repeat...lather, rinse, repeat...lather, rinse, repeat...lather, rinse, repeat... I think I just figured out why Norman's hair is always so shiny! ...and why we always run out of water!",dr100509
"- ...17 minutes, 31 seconds...17 minutes, 32 seconds...
- I'M NEVER GOING TO MAKE IT!!
- What's wrong with dad? He's having a physical tomorrow morning.
- The doctor told him to FAST for 12 hours! Why do they call it a ""fast"" when the time goes so slow?!",dr100510
"- This is ridiculous! I can't go 12 hours without food or drink!
- Dad, I know it seems hard, but it's important to follow the doctor's orders!
- You can do it, dad! I'll help you every step of the way!
- It'll be a piece of cake! CAKE?!!!",dr100511
"- Dad, a blood test is an important part of a physical exam...
- That's why the doctor asked you to fast for 12 hours.
- If you've been eating before the exam, it could affect the results.
- That could explain why last time they said your blood type was ""Oreo-positive""!",dr100512
"- The doctor says dad has to fast for 12 hours before his physical exam! You can do it, dad!
- It's probably my imagination, but I already feel a little thinner!
- Just think how you'll look in ANOTHER two hours! I think I need a new belt!",dr100513
"- I don't care what the doctor says! I can't fast anymore!
- A little midnight snack won't hurt! No one will ever know!
- Let's see what's in the pantry!
- AH HA!!",dr100514
"- I did it!! I fasted for 12 hours, like the doctor said! I'm off to my physical!
- Ralph, the doctor called. He had to reschedule your appointment for tomorrow!
- That means you'll have to start fasting again tonight!
- In that case, I'd better have a substantial breakfast!",dr100515
"- Hi! I'm calling to tell you that Timmy just got a great hit!
- It was incredible! You wouldn't believe it!!
- HE CLOBBERED it! He nearly tore the COVER off the ball!!
- Timmy hit a ROCKET that they had NO CHANCE to catch! It was AWESOME!! Everyone went WILD!!
- TIMMY POPPED IT UP AND THE INFIELDER COULDN'T CATCH IT BECAUSE THE SUN WAS IN HIS EYES AND HE WAS CRYING!!
- Baseball parents have never been known for their journalistic integrity! Ignore him. That's the pitcher's dad!",dr100516
"- Welcome To Wobbly Heights Retirement Village STOP
- All Laws Strictly Enforced.
-",dr100517
"- Good morning, Mrs. Alabaster!
- This is for you! Why, thank you, officer Drabble.
- I'm sorry it's late!
- Do you know how hard it is to find a belated 100th birthday card?",dr100518
"- You need some exercise, Ralph!
- What are you talking about?!
- I'm getting plenty of exercise!
- My head's spinning, my heart's racing and my stomach's churning!",dr100519
"- Honeybunch, I have a stupid question...
- There's no such thing as a stupid question, Ralph!
- Are these MY sweatpants or yours?
- There my be no stupid questions, but there are certainly ill-advised ones!",dr100520
"- Here's my report card, dad!
- ...Sigh...
- Just remember, times have changed.
- A ""D-Plus"" is the new ""B-Minus""!",dr100521
"- WALLY! HERE, BOY!
-
- Here, kitty, kitty, kitty!
- The best way to get the dog to come here is to call the cat! !",dr100522
"- CLOSED??
- I don't get it! It doesn't make sense!
- How could a donut shop that had YOU for a customer, ever go out of BUSINESS??!! According to the sign, the owner retired to the French Riviera!",dr100523
"- GAS
- For all the money they charge us for gasoline...
- You'd think they'd at least provide squeegees that work!",dr100524
"- scribble scribble
- Look, honeybunch! I did it!
- I finally completed the daily crossword puzzle!
- How many boxes did you have to blacken-in? JUST A FEW!",dr100525
"-
- Hey! I think I can see a can of...
- No, maybe not.
- ...Sigh... I keep telling you, Ralph, no matter how long you stare into the refrigerator, nothing's gonna change in there!",dr100526
"- When you stare into the fridge for a long time...
- and don't see anything good to eat...
- it helps to close the door for a few seconds.
- Yes! It works every time!",dr100527
"- Ralph, this card is very sweet!
- My mother will love it!
- I'm surprised you'd buy her such a sentimental birthday card!
- They don't make funny cards for people her age!",dr100528
"- Hi, Wendy!
- Mind if I sit here?
- Sorry. That seat is taken by my imaginary friend!
- Aren't you going to introduce us?",dr100529
"- Ralph, this is ridiculous!
- I'm tired of having one dinky little inflatable pool in our backyard!
- It's too small for us all to swim in!
- You're right, honeybunch. I guess it's time to shell out some money so my family can swim in style!
- Much better! I won't even bother asking him about a room addition!",dr100530
"- I'm home from work!
- Good morning, dad!
- It's 5:30 p.m.! Whatever!
- I see summer vacation is off to a flying start!",dr100531
"- Now that the semester is over, I'm going to sell my textbooks back to the school book store!
- They'll pay top dollar for used books in good condition!
- If you bring back a book that looks worn and heavily used, they won't pay you as much.
- I'm guessing that won't be a problem for him!",dr100601
"- Campus Bookstore End Of Semester Book Buyback! I'd like to sell back my text books. OK.
- Let me examine them to make sure they're in good condition!...
- You highlighted every word in this book with a marker!
- I wasn't sure what I needed to remember! You even highlighted the index!",dr100602
"- I'd like to sell back this book, too. It's in mint condition!
- Mint condition?? This book is thrashed!
- Why do you say it's in mint condition??
- It smells kind of good!",dr100603
"- We'll buy back your math book for $12!
- $12? Let's see, I paid $100 for it...
- So, $12 is a great deal! That's...like...50% of the original price!
- We'll give you $15, since it's pretty clear that you never opened it!",dr100604
"- Look, dad! I'm RICH!!
- I sold my textbooks back to the bookstore, and they paid me $29!!
- They paid you $29 for the textbooks we bought you for $400?
- I drive a hard bargain! Promise me you won't become a house flipper!",dr100605
"- ...8...
-
- ...9...
-
- 10!
-
- HOBBLE HOBBLE
- obble obble obble!
- I'll know I'm finally in shape when I can get my entire body to stop moving all at once!",dr100606
"- WHAM!
-
-
-
-
- YEEEOOOOWWW!!!
- How come it takes so long for the pain to reach my brain? It has to take a detour around your stomach!",dr100607
"- Why isn't the VOLUME GOING UP?
- You're pointing the remote backward. OH Yeah, huh!",dr100608
"- Ralph, I still don't get it! Why do you like to stare endlessly into the refrigerator?
- It's a guy thing, honeybunch!
- It dates back to prehistoric times when the hunter would stare into the wilderness, looking for the slightest movement!
- You're out of your mind! WHOA! You better check the expiration date on that cottage cheese!",dr100609
"- Staring into the refrigerator is just as interesting as watching TV!
- There's action, adventure, drama, comedy...
- COMEDY??
- Some of the leftovers are starting to smell funny!",dr100610
"- OK, TIME!
- Good job, son! You stared into the refrigerator for half an hour!
- You're on your way to becoming a true man!
- We'll have more MAN LESSONS tomorrow! When do I learn how to misplace my car keys?",dr100611
"-
-
- Why do you look so proud of yourself?
- Today someone accused me of overthinking!",dr100612
"- 37...38...39...
- 40!!!
- ...48...49...
- 50!!!!
- Come on! Keep going! Keep going!
- 60!!
- I wish I could get that excited over the price of a fill-up! The numbers have NEVER gone this high! Another record shattered!",dr100613
"- I like my steak well done! How do you want yours? Medium well. Medium. Medium rare. Rare!
- How are you going to know which one is which? Easy!
- Well done on the bottom, rare on top!",dr100614
"- I still don't get it...
- Why does he always stare into the refrigerator?
- Maybe he's starved for entertainment!
- It makes no sense! To bad I can't talk. They miss a lot of good lines!",dr100615
"- I can't find my cell phone.
- I know it's here in the house someplace! text text text
- Norman, do me a favor and call my cell phone! text text text
- HEY, CELL PHONE!!",dr100616
"- What do you find so fascinating in there?
- Staring into a refrigerator is totally dull and boring!
- Fine. I'll go watch TV!
- GOLF?? That's more boring than the refrigerator!! Don't you have a book club meeting to go on?",dr100617
"- I have a good idea, Ralph! Let's watch our home movies! Why?
- It will be fun to relive old memories!
- I remember that toy! Patrick broke it! I DID NOT! Look at my hair! What was I thinking?? I can't believe you let me wear that ugly dress! Yeah, this is a blast!",dr100618
"-
-
-
-
- Why did you change the channel?",dr100619
"- Why do you always sit there and stare at me while I'm eating?
- It's not going to do you any good!
- You should know by now that I'm not going to give you anything!
- You've been staring at me for ten minutes! What makes you think you're suddenly going to get something to eat?
- Boy, dogs are dumb!
- Ralph, you've been staring in the refrigerator for ten minutes! What makes you think you're suddenly going to find something to eat??",dr100620
"- Dad, you're late! Mom asked you to pick her up at 6:00! Uh-oh! I thought she said 6:30!!
- Boy, am I gonna get yelled at!!
- Relax! It was just a miscommunication!
- A miscommunication is usually followed by a MRS. communication! Dad, mom's on the phone! @!!*",dr100621
"- AAAAAAAAAAAAAHHHHH!!!
- Very realistic, but next time let's see if we can practice our emergency-escape drill without screaming!",dr100622
"- Beat it!
- Shoo! Get lost! Scram!
-
- Quack quack! Why didn't you say so?",dr100623
"- Dad, can I borrow your comb? Sure!
- I've got something stuck in my teeth!
- YOU'RE NOT SUPPOSED TO PICK YOUR TEETH WITH A COMB!!
- You're supposed to use a cap from a ballpoint pen!",dr100624
"- Z
-
- SCORE!! My turn!",dr100625
"- Waitress! Excuse me!
- I'm still waiting for my root beer! Oh, yeah, huh!
- Sorry. No problem!
- I admire that you're not trying for a big tip!",dr100626
"- These things are sweet!
- I put in the earbud, and no one can hear my music but me!
- *
- Norman, you're such an airhead, I can hear the music coming out of your other ear! *
- You need to put in the other earbud! Oh yeah, huh?
- *",dr100627
"- ZZYZX!
- Oh, Ralph! Ralph Drabble!
- I've come to tell you that you need to start being a little kinder.
- 'k, bye! poof! I also need to stop eating pizza right before bedtime!",dr100628
"- Good morning, honeybunch! smooch!
- I woke up this mornin with the distinct impression that I should try to be a little kinder to everyone!
- Only a little? WHADDAYA MEAN, ONLY A...
- Ah, ah, ahh! I mean...what a delightful sense of humor you have!",dr100629
"- Dad, will you blow up our wading pool? I just blew it up 3 days ago!
- I know, but you had garlic breath, and we were all scared it might spring a leak, so we deflated it!
- YOU WHAT??
- Remember, you need to be kinder! This time, chew some gum first!",dr100630
"- MY NEW GOLF CLUB?!! It was an accident, dad!
- I was just trying to see how far it would bend! HOW FAR IT WOULD BEND?!
- Ahh, ahh, ahh! Remember, you need to be kinder to people!
- Maybe I'll just take up tennis instead! Much better!",dr100701
"- BUMP!
- You just bumped into my car!!! Sorry. I was texting. text text
- TEXTING WHILE DRIVING??!! WHAT KIND OF MORIN... text text
- You're going to tell me to be nice to him, aren't you? Not in this case!",dr100702
"- Honeybunch, I just want you to know how lovely you look!
- Do you really mean that, or are you just saying it because you're trying to be nicer to everyone?
- Uhhhhhhh
- OK, smarty, how do I answer that one? I'll create a diversion. What's her cell phone number?",dr100703
- It's getting dark! It won't be long until the fireworks start! The fireworks might start sooner than you think! What do you MEAN your mother is coming to visit us for a month??!,dr100704
"- Are the burgers ready yet? No.
- Why not? The fire is on low. Have you flipped them? Yes.
- How recently? 30 seconds ago. When will they be ready? About three minutes.
- All right, then. Burgers aren't the only things that get grilled around here!",dr100705
"- What are you doing? Exercising.
- Good for you, honeybunch!
- You might want to try a few sit-ups, too.
- She should thank me! Now I've got her jogging!",dr100706
"- Hello, Wally!
- Come on up here! Come on, hop up!
- Hey, what's wrong? You're supposed to be a LAP dog!
- I couldn't find his lap!",dr100707
"- What's wrong, dad?
- My favorite comic strip looks a little strange today!
- It's almost as if the cartoonist lost his GLASSES!
- It could happen I suppose!",dr100708
"- Dad, what would a cartoonist DO if he lost his glasses?
- Keep drawing and hope the best! Wouldn't he just get new glasses?
- No, that takes time. They have deadlines, you know!
- Being a cartoonist must be stressful! Nah! Only when they lose their glasses!",dr100709
