transcript,comic_id
"- Während ich in Urlaub fahre, wird unser Roboter für eine Weile für mich einspringen.
- Ich hoffe, Sie können sich daran gewöhnen, von einem seelenlosen Wesen mit fraglicher Intelligenz Befehle entgegenzunehmen.
- Ich denke, das kriege ich hin. Das ist die richtige Einstellung.",141016
"- Temporärer Roboter-Chef Ich bin hier, um mich in jedes kleine Detail Ihrer Arbeit einzumischen.
- Aber nur so lange, bis ich Sie durch einen Roboter ersetzt und in ein Möbelstück ersetzt habe.
- Das gute daran ist, daß er eine Plan hat und diesen auch gut kommuniziert.",141017
"- Temporärer Roboter-Chef Meine Sensoren spüren, daß in diesem Büro keine Arbeit geleistet wird.
- Das liegt daran, daß ich seit fünf Jahren nur im Kopf an einem Entwicklungsproblem arbeite.
- Sind Sie bald damit fertig? Ich war kurz davor, aber ihretwegen habe ich jetzt alles wieder vergessen.",141018
"- Roboter sind eine clevere Erfindung, aber sie werde nie so intelligent wie Menschen sein.
- Geben Sie mir ein Beispiel...was kann Ihr Gehirn, was ein Roboter nicht nachahmen könnte?
- Nun, zum Beispiel kann ich erkennen, ob ei Film gut ist.
- Wenn das Intelligenz wäre, würden alle schlauen Leute dieselben File mögen.
- Und ich kann an Gesichtsausdrücken ablesen, wie Menschen sich fühlen.
- Wie fühle ich mich jetzt im Moment?
- Ich spüre eine Mischung aus Bewunderung, Erregung und Gedanken an Speck.
- Bilden Sie sich nichts ein, aber diese Runde haben Sie gewonnen.",141019
"- Temporärer Roboter-Chef Ist das meine simulierte Fantasie oder belügen mich alle Angestellten die ganze Zeit?
- Wir haben sie dazu abgerichtet, indem wir sie für Ehrlichkeit bestraft haben.
- Wie kommen Sie mit Ihrem Projekt voran? Absolut perfekt! Könnte gar nicht besser laufen!",141020
"- Gab es Probleme, weil Sie für mich eingesprungen sind, während ich im Urlaub war?
- Am Anfang war es schwer. Ich wußte nie, wer lügt und nur behauptet, spitzenmäßige Arbeit zu leisten.
- Deshalb belohne ich sie immer wahllos. Das habe ich auch versucht und es schien sie zu beruhigen.",141021
"- Ein Business Angel will sich mit mir wegen meiner Start-Up-Idee treffen.
- Sie müssen vorsichtig sein, denn er könnte... Wir treffen uns am Samstagabend bei ihm zu Hause auf ein paar Drinks.
- Ich bin sozial unfähig, aber selbst ICH weiß, daß das nicht gut klingt. Er schickt mir ständig SMS, daß er es kaum abwarten kann, mich zu fördern.",141022
"- Ich war bei diesem Business-Angel zu Hause...er hat ohne Hosen die Tür aufgemacht und war betrunken.
- Da habe ich ein paar Fotos von ihm mit meinem Handy gemacht und mir eine Million als Anfangsfinanzierung gesichert.
- War das falsch von mir? Nennen wir es ein Unentschieden.",141023
"- Die neue Rangliste der Wirtschaftshochschulen ist draußen.
- Ist das die Liste, die auf Stimmen von Leuten beruht, die diese Schulen gar nicht kennen?
- Sie ruinieren mir immer alles. Kontext ist eben nicht Ihr Freund.",141024
"- Dilbert, Sie müssen unseren neuen Grafikdesigner kennenlernen.
- Wenn ich Ihren Job hätte, würde ich ihn heimlich an Fremde deligieren und denen 5% meines Gehalts dafür geben und selbst den ganzen Tag gar nichts tun.
- Hoppla. Sorry. Ich wußte ja nicht, daß Sie schon so weit sind.",141025
"- Studien belegen, daß es den funktionalen I.Q. senkt, wenn man ständig seine E-Mails checkt.
- Da Sie mir geraden haben, ""schlauer zu arbeiten"", werde ich von jetzt an alle Mails von Ihnen ignorieren.
- Und wenn ich Ihnen eine SMS schicke?
- Eine solche Frage stellt nur jemand, der seine Mails zu oft gecheckt hat.
- Haben Sie mich gerade beleidigt? Die Antwort finden Sie in Ihren Mails.
- Wo denn? Da sehe ich keine Mail von Ihnen.
- Aber ich sehe sechs neue Mails, die wichtig aussehen.
- Worüber sprachen wir gerade? Sie haben mir Komplimente zu meiner Effizienz gemacht.",141026
"- Der Grafikdesigner Ich prüfe mal die Design-Optionen, die Sie entwickelt haben...
- Da Sie selbst wohl nicht in der Lage sind vorherzusagen, welche Option am besten geeitgnet ist, schließe ich daraus, daß Sie völlig willkürlich arbeiten und das dann als Talent verpacken.
- Das funktioniert irgendwie besser, wenn ich der einzige bin, der das weiß.",141027
"- DREI MONATE! So lange warte ich jetzt schon darauf, daß Sie Ihren Teil des Projekts erledigen.
- Ihne ist vermutlich nicht klar, an wie vielen Projekten ich arbeite.
- Haben Sie denn für die anderen Projekte etwas geleistet? Dann könnte ich ja nicht mehr argumentieren, daß ich so viele Projekte habe.",141028
"- Ich versuche, mich in einen Morgenmenschen zu verwandeln, damit ich produktiver sein kann.
- Ich stehe jetzt jeden Morgen um 4.30 Uhr auf...so weit, so gut.
- Und? Gar keine Probleme damit? Nichts schlimmes. Ich habe mir nur ein paarmal die Zähne mit Gesichtscreme geputzt.",141029
"- Der Unerfahrene Stellen Sie eine Foliensatz zusammen, in dem die Features der MVPs aufgelistet werden.
- Was ist ein Foliensatz? Was ist ein MVP? Und woher soll ich wissen, welche Features sie haben?
- Ich habe keinen Respekt vor Menschen, die Fragen stellen. Erster Tag...nicht gut.",141030
"- Der Unerfahrene Können Sie mir ein paar Fragen zu unserem Prototyp beantworten?
- Nein, aber ich würde Sie liebend gern mit ihrem eigenen Umhängeband erdrosseln, Ihre Leiche im SUV meines Chefs verstauen und ihm die Tat anhängen.
- Dieses Szenario ist alarmierend konkret. Sowas setzt eben eine gute Planung voraus.",141031
"- Ich danke Ihnen allen, daß Sie während des gesamten Meetings mit Ihren Handys gespielt und mir überhaupt nicht zugehört haben.
- Ich hoffe, daß es Karma wirklich gibt, und daß Sie alle von gefrorenen Fäkalienklumpen aus Flugzeugen erschlagen werden.
- Was hatte er denn? Keine Ahnung. Multitasking liegt mir nicht so.",141101
"- Gutes Zeitmanagement erreicht man nur, wenn man jedes Papier nur einmal berührt.
- Bei diesem einen Mal sollte man es aber auch richtig machen.
- Ich muß dafür sorgen, daß ich dabei nicht gestört werde.
- Das Telefon abschalten, die Tür zumachen und die Mails ignorieren.
- Okay, dies ist der eine Kontakt mit dem Papier.
- Uff. Das wird eine Stunde dauern, ich habe aber nur zehn Minuten.
- Kopieren Sie das, werfen Sie das Original weg und lassen Sie mich die Kopie nicht anrühren, bis ich eine Stunde Zeit dafür habe.
- Ob wohl eine Berührung mit einer Servierzange auch zählt?",141102
"- Ich bin Phil, der Prinz des unzureichenden Lichts. Mir wurde berichtet, daß Sie Ihren Kollegen ein schlechtes Karma gewünscht haben.
- Sie würden bedrohlicher wirken, wenn Sie keine Müslireste auf Ihrem Mistlöffel hätten.
- Ich hatte Hunger, aber keine Lust, die Spülmaschine auszuräumen. Das kennen wir doch alle.",141103
"- Unsere Umsätze in diesem Quartal sind Null. $0
- Das mag vielleicht daran liegen, daß ich im Fernsehen erwähnt habe, daß wir bald ein besseres, billigeres Modell auf den Markt bringen.
- Also...Sie haben ein gutes, neues Produkt entwickelt...und ich muß die Hälfte von Ihnen feuern, damit es so aussieht, als würde ich auch was tun. We lautet Ihre private Adresse?",141104
"- Ihre Umsätze sind auf Null gefallen, weil Sie in den Medien erzählt haben, daß wir bald ein besseres Produkt herausbringen.
- Und 95% der Belegschaft haben gekündigt, weil Sie angekündigt haben, die Hälfte von ihnen zu feuern.
- Vielleicht wäre es besser, wenn Sie nie weider mit jemandem reden würden. Wie sollen die Leute dann an meiner Weisheit teilhaben?",141105
"- Ich habe ein einzigartiges System von Bildern und Klängen entdeckt, das Menschen dazu zwingt, Dinge zu kaufen, die sie nicht brauchen.
- Ich empfehle, daß wir all meine Arbeitsnotizen zerstören, um die Welt von diesem bösen Werkzeug zu entledigen.
- Haben Sie ihm nie gesagt, was Marketing ist? Das mußte er bislang nicht wissen.",141106
"- Ägyptische Pharaonen haben die Entwickler getötet, die ihre Pyramiden gebaut haben, damit sie niemanden in ihre Geheimnisse einweihen konnten.
- Nein, das glaube ich nicht. Echt nicht? Mist!
- Können wir dieses Meeting verschieben, bis ich eine historisch akkurate Erklärung für unsere neue Firmenpolitik gefunden habe?",141107
"- Bilde ich mir das nur ein, oder gibt es hier gar keine Aufstiegsmöglichkeiten für einen Praktikanten?
- Wenn wir Sie befördern, müssen wir uns nur einen neuen Praktikanten suchen. In diesem Szenario gewinnt niemand etwas.
- Doch. In diesem Szenario wäre /ich/ der Gewinner. So habe ich das noch nie gesehen...und es gefällt mir nicht.",141108
"- Die Firma hat zwei spannende Ankündigungen zu vermelden.
- Wir lancieren einneues Produkt aus künstlichem Fleisch.
- Klatsch, klatsch, klatsch, klatch.
- Unabhängig davon, wird unsere Fabrik jetzt ausschließlich von Robotern vollautomatisiert betrieben.
- Oh, es ist ja so still hier drin.
- Ich will ja nicht sagen, daß wir kein Vertrauen in die Geschäftsführung hätten, aber...
- ...haben Sie die Roboter angewiesen, alle Fabrikarbeiter zu töten und sie zu einem Fleischprodukt zu verarbeiten?
- Bevor ich diese Frage beantworte...können wir uns darauf einigen, daß Kapitalismus seine Ecken und Kanten hat?",141109
"- Wir können nur Erfolg haben, wenn wir mehr arbeiten als unsere Konkurrenten!
- Hoppla, ich muß los. Mein Helikopter ist da, um mich zu meinem Massagetermin auf meiner Superjacht zu bringen.
- Starren Sie mich nicht so an, ich muß ja nur mehr arbeiten als die anderen Firmenbosse.",141110
"- Ted ist gestern in Rente gegangen und heute morgen tot umgefallen.
- Sie haben ihn mit perfektem Timing bis zum Tode rackern lassen. Gut gemacht.
- Es sei denn, das war nur ein Zufall. Wenn ich ehrlich bin, war es reines Glück, den genauen Tag zu treffen.",141111
"- Wir beklagen das verfrühte Ableben unseres beliebten Kollegen Fred. Wir werden ihn niemals vergessen.
- Er hieß Ted, nicht Fred.
- War er beliebt? Ich weiß nicht mehr, ist ja schon fast eine Woche her.",141112
"- Sie müssen irgendeine Art Gedenkfeier für Fred organisieren.
- Ich denke da etwa an Kuchen und Luftballons im Pausenraum
- Ist das geschmackvoll? Ich könnte noch einen Panomimen engagieren, der so tut, als wäre er in einer unsichtbaren Kiste.",141113
"- Ich habe beschlossen, jemanden einzustellen, der sich mit mir den Job als Firmenchef teilt.
- Ich vermute, Sie wissen, daß das nicht bedeutet, daß Sie dasselbe Geld verdienen, abe rnur halb so viel arbeiten müssen.
- Kann ich Sie feuern? Nein, wir brauchen einen dritten Firmenchef, um das Unentscheiden abzuwenden.",141114
"- Ich habe einen zweiten Firmenchef eingestellt, aber es funktioniert nicht, weil wir uns nie einig sind.
- Wir möchten Sie als dritten Chef einstellen, damit wir jemanden als Zünglein an der Waage haben.
- Ich nehme das Angebot an. Der Neue und ich haben beschlossen, Sie zu entlassen und Ihre Kohle unter uns aufzuteilen.",141115
"- Sie haben in diesem Jahr keines Ihrer Zielle erreicht. Wie kommt das?
- Wollen Sie eine Erklärung hören, die die Wurzel des Problems benennt? Natürlich.
- Es fing schon vor Jahren an, als zwei Idioten dämlicherweise einen dritten, kleineren Idioten zeugten...
- Diesen Fehler verstärkten sie noch durch schlechte Erziehung.
- Das Kleinkind aß Süßes und schnüffelte an Lacken, bis es ein spitzhaariger Chef wurde.
- Der spitzhaarige Chef setzte für seine Untergebenen Ziele fest, die die sich schnell ändernde Industrie außer Acht ließen.
- Dann wurde er auf seinen talentiertesten Mitarbeiter wütend, weil dieser ihm auf eine Frage die korrekte Antwort gab.
- Ich hasse Sie. Nichts konnte die Abwärtsspirale mehr stoppen.",141116
"- Betriebsleitung Teilen wir doch unsere Pflichten folgendermaßen auf...
- Ich bin der Boss, der an langweiligen Meetings teilnimmt, und Sie können mehr der Richard-Branson-Typ sein, der gefährliche, öffentliche Auftritte übernimmt.
- Eine großartige Idee! ...dann war es nur noch einer.",141117
"- Dogbert, der Co-Chef Es gibt eine schlechte Nachricht.
- Ihr Co-Chef ist bei dem Versuch, auf Stromschnellen zu kitesurfen, ums Leben gekommen.
- Kommen Sie zum schlechten Teil...geht es um Gewinneinbußen?",141118
"- Dogbert, der Firmenchef Ich gebe Ihnen 10% meines Jahresgehalts, wenn Sie meine Arbeit zu 100% übernehmen.
- 10% meines Gehalts als Chef ist immer noch sehr viel Geld. Ich mach's.
- Ich gebe Ihnen 10% von dem, was er mir zahlt, wenn Sie seine und meine Arbeit zu 100% übernehmen. Das ist immer noch sehr viel Geld. Ich bin dabei.",141119
"- Dogbert, der Firmenleiter Die Direktion bietet ihnen einen goldenen Handschlag von 100 Millionen an, wenn Sie sofort kündigen.
- 100 MILLIONEN?! WIE SOLL ICH DAVON LEBEN?! DAS IST EINE BELEIDIGUNG!
- Fürs Nichtstun ist das eine Menge Geld. Pah! Ich gebe ja schon mehr als das für Weichkäse aus.",141120
"- Gute Nachricht. Ich bin wieder als Firmenleiter eingestellt worden.
- Ich habe die Überwachungsvideos von dem Tag, an dem ich gefeuert wurde, überprüft...und jetzt werde ich mich an jedem rächen, der einen Freudentanz aufgeführt hat.
- Habe ich...? Offen gesagt, weiß ich das nicht genau.
- Haben Sie manchmal Muskelkrämpfe?",141121
"- Ich habe Probleme mit dieser Ausschreibung, weil unsere Produkte nicht das können, was sie können sollen.
- Soll ich aufgeben und eine Niederlage akzeptieren oder unsere Qualitäten falsch darstellen und denen das Problem überlassen?
- Mein Papa hat immer gesagt, wenn Du es weiterreichen kannst, ist es gar kein Problem. Und dann hat er Sie in der Schule abgeliefert?",141122
"- Was riecht hier so grauenvoll? Mein neues Parfum.
- Es ist halb Pfefferspray, halb Sportsocke.
- Es dient zweierlei.
- Das Pfefferspray hilft mir, dagegen immun zu werden.
- Das wird eines Tages sicher mal nützlich sein. Ja, oder?
- Der zweite Zweck ist, einen übelriechenden Burggraben um mich herum zu schaffen, um schwächere Mitstreiter zu entmutigen.
- HMPF!
- Vielleicht muß ich das Rezept noch optimieren.",141123
"- Die gute Nachricht ist, daß wir den Zuschlag für das Projekt erhalten haben.
- Die weniger gute Nachricht ist, daß wir das Produkt, das wir gerade verkauft haben, gar nicht herstellen und zu diesem Preis auch gar nicht herstellen können.
- Ich plane jetzt, eine Ausschreibung zu machen, um die Arbeit an einen noch größeren Lügner weiterzureichen. Das könnte klappen.",141124
"- ...und ich plane, in zwei Monaten eine Beta-Version auf den Markt zu bringen.
- HA HA HA HA HA HA HA HA HA HA HA HA HA!
- Ich habe ein Glaubwürdigkeitsproblem. Und das soll ich Dir glauben?",141125
"- Schaffen Sie es, das Produkt termingerecht auf den Markt zu bringen? Nein. Es hat unerwartete Probleme gegeben.
- ICH BRAUCHE LÖSUNGEN UND KEINE UNERWARTETEN PROBLEME!!
- Hat das irgendeinen Sinn ergeben? Fast. Guter Versuch.",141126
"- Haben wir einen Plan, falls unser Businessplan fehlschlägt?
- Nur Versager planen für einen Fehlschlag vor.
- Ich glaube, wir sind da ganz einer Meinung, nur sind Sie aus irgendeinem Grund wütend darüber.",141127
"- Überspringen wir einfach den Teil, in dem ich Ihnen sage, wie Sie das Produkt besser hätten entwickeln sollen.
- Sie wissen doch gar nicht, was ich genau gemacht habe.
- Ich habe fünf Minuten Zeit, um so zu tun, als würde das etwas ausmachen. Mehr brauche ich nicht.",141128
"- Nach meinem Urlaub fühle ich mich richtig ausgreuht und entspannt.
- Ich frage mich nur, wie lange das noch anhält, weil... Pardon, ich checke mal schnell diese SMS...
- Ist es schon zu spät, um anzufangen, die Zeit zu messen?",141129
"- Möchten Sie zu Ihrer Leistung ei Feedback haben. Nein.
- Sie sollten das aber begrüßen, weil Sie sich dann wertgeschätzt fühlen.
- Wieso sollte ich mich wertgeschätzt fühlen, wenn Sie mich kleinreden, obwohl Sie nichts davon verstehen?
- Tja, ich weiß nicht. Muß wohl so eine indirekte Sache sein.
- Vielleicht sollten wir es einfach mal ausprobieren. Von mir aus.
- Eigentlich beobachte ich Ihre Arbeit ja gar nicht, deshalb rate ich eher, was Sie so falsch machen.
- Ich werfe Ihnen vor, desorganisiert zu sein.
- Funktioniert es schon? Falls Sie dann verschwinden: ja!",141130
"- Ich konnte das Dokument zu Ihrem Projekt-Update nicht öffnen.
- Versuchen Sie, Ihre Festplatte zu löschen und das Betriebssytem neu zu installieren.
- Ich gleube, so dringend brauche ich es nicht. Nach all der Arbeit, die ich in das Projekt investiert habe?!",141201
"- Soll ich Sie mal konstruktiv kritisieren?
- Nein, aber ich höre mir gern Ihre uninformierte Meinung über Dinge an, die Sie nicht verstehen.
- So macht das gar keinen Spaß mehr...",141202
"- Ich benutze kein Smartphone. Ich benutze ein Klapp-Handy, weil das alles kann, was ich brauche.
- Wieso sind Sie so stolz darauf, ein großer, dummer Dinosaurier mit einem furchtbaren Handy zu sein?
- Ich spüre, daß in dieser Frage schon eine Menge an Wertung steckt. Dann warten Sie mal ab, was da noch kommt.",141203
"- Mein Klapphandy, mein Windows XP und mein Standard-Kabelfernsehen genügen mir.
- Klinge ich jetzt wieder wie ein großer, dummer Dinosaurier?
- So ziemlich. Hm...man kann mein Leben einfach nicht auf coole Weise beschreiben.",141204
"- Haha! Jetzt bin ich hier der coolste von allen, weil ich eine Smartwatch habe!
- Hallo, Uhr? Wie spät ist es? Dies ist die Epoche des Anthropozäns.
- Oh, damit wäre ich dann wohl kohlenstoffmäßig datiert.",141205
"- Ihre eigene Regel besagt, daß nicht mehr als acht Personen an einem Meeting teilnehmen dürfen. Deshalb kann ich es nicht zulassen, daß Sie sich hinsetzen.
- Wann habe ich diese Regel aufgestellt? Sie stan in einem Ihrer Bücher.
- Ich hätte das Ding wenigstens einmal überfliegen sollen. Ihr ungenannter Koautor ist ziemlich weise.",141206
"- Ich tanze gern und... Ich bin raus.
- Ich vermeide jede Beziehung, die die Gefahr des Tanzens mit sich bring.
- Sie weisen mich ab, weil ich gerne tanze?
- Ja, es würde erst ganz harmlos anfangen...
- Aber nach zwei Monaten würden Sie mich zu Tanzveranstaltungen zerren, sich betrinken und...
- ...dann würden Sie so was machen...und so was...und auch noch so.
- Ich mache auch gerne Yoga und setze meine Chakra-Energie frei.
- Stört Sie das? Ich bekomme gerade Nesselausschlag.",141207
"- Falls Sie mich brauchen...ich bin in der Cloud und löse ein Software-Problem.
- In der Cloud gibt es keinen Handyempfang, es könnte also so wirken, als wäre ich zu Hause und würde nichts tun.
- Falls Du mich suchst...ich bin daheim und tue nichts. Wieso sollte Dich jemand suchen?",141208
"- Ich weiß ja nicht, wie Sie Familie und Arbeit unter einen Hut kriegen.
- Mit meiner Familie ist es, als würde man in einer Salzmine gegen Stachelschweine kämpfen.
- Ich komme nur her, um meine Ruhe davor zu haben.
- Dann mögen Sie also Ihren Job? Nein, aber wenigstens kann ich heimgehen, um ihm zu entkommen.",141209
"- Ich habe mir Airbags in die Unterhosen einnähen lassen, um zu vermeiden, daß ich aus Versehen Arbeit aufgebrummt kriege.
- Hey, Wally, könnten Sie mir mal... BAMM!
- Ich frage lieber jemand anderen. Das System funktioniert!",141210
"- Ich würde Ihnen ja gerne helfen, Alice, aber Dilbert sagt, alles, was Sie tun, wäre fehlgeleitet.
- WAS?! DEN WERDE ICH MIT SEINEN EIGENEN EINGEWEIDEN ZU TODE PEITSCHEN!
- Können Sie das entweder leise tun oder warten, bis ich mein Nickerchen gemacht habe?",141211
"- Hier ist die Analyse, um die Sie mich gebeten hatten. Hoppla.
- Ich hatte ganz vergessen, Ihnen zu sagen, daß ich sie nicht mehr brauche. WAS?! So viel Arbeit für nichts und WIEDER NICHTS?!
- Moment mal...das hier ist doch alles nur Kokolores. Das ist ein anderes Thema.",141212
"- Moment...ich bekomme gerade eine SMS, die wahrscheinlich wichtiger ist, als Sie es sind.
- Ich demonstriere Ihnen meine Macht über Sie, indem ich eine SMS beantworte, während Sie auf ein Quäntchen meiner Aufmerksamkeit warten.
- HÖREN SIE AUF, MIR SMS ZU SCHICKEN! Hmmm---""Quäntchen""...",141213
"- Wie ist es eigentlich so, hart zu arbeiten?
- Ich bin neugierig, denn der Lohn für harte Arbeit scheint mir dem Lohn identisch zu sein, den man bekommt, wenn man nur so tut, als würde man arbeiten.
- Ist es nicht demotivierend, ohne erkennbaren Nutzen so hart zu arbeiten?
- Wenn ich meinen Arbeitstag mit einem Wort beschreiben sollte, würde ich ""entspannt"" sagen.
- Aber Sie haben den schwereren Weg gewählt. Dafür haben Sie meinen Respekt.
- ICH WILL VON EINEM VERSAGER KEINEN RESPEKT!
- BAMM!
- Falls Sie sich dann besser fühlen...vor harter Arbeit habe ich keinen Respekt.",141214
"- FINANZBERATER Sie haben mich fünf Minuten im Vorraum warten lassen.
- Daher habe ich die Zeit genutzt, um all das zu lernen, was im Bereich der Privatinvestition wichtig ist.
- Wußten Sie eigentlich, daß Sie nicht viel wissen? Nein, das wußte ich nicht.",141215
"- FINANZBERATER Wandelanleihen...Vorzugsaktien...Staatsanleihen...gedeckte Call-Optionen.
- All das werden Sie nie verstehen. Deshalb vertrauen Sie mir und versuchen Sie zu vergessen, daß meine einzige berufliche Ambition darin besteht, wie ein Riesenmoskito Ihr Konto auszusaugen.
- Das klingt vernünftig. Es überrascht mich immer wieder, wie einfach das ist.",141216
"- Ich überlege, in den Bereich der strategischen Planung zu wechseln.
- Wenn ich die Job-Beschreibung richtig verstehe, muß man eigentlich nur über die Zukunft halluzinieren und dann passiert was völlig anderes.
- Man muß aber auch so tun, als ob es nützlich wäre. Echt? Das klingt schwierig.",141217
"- Der Typ vom Marketing Ich sehe nicht ein, wieso Entwickler mehr Gehalt bekommen sollen als Marketing-Profis.
- Vielleicht weil wir Entwickler jeden wichtigen Teil der modernen Zivilisation erdacht und gebaut haben, und Ihr habt das einfach nur schlecht präsentiert.
- Ich will darauf hinaus, daß man beides braucht. Braucht man nicht.",141218
"- Dilbert hat angerufen...er kommt zu spät zu Ihrem Meeting.
- Er meinte, ihm sei beim Nacktstaubsaugen ei außergewöhnlicher Unfall passiert.
- Haben Sie ihm gesagt, daß ich im Stau stand? Mehr oder weniger.",141219
"- Ich habe gehört, Ihnen ist beim Nacktstaubsaugen ein außergewöhnlicher Unfall passiert?
- Das ist ein Gerücht. Keine Ahnung, wie sich so ein Quatsch verbreitet.
- Jetzt schäme ich mich ein wenig, es 30 Leuten erzählt zu haben.",141220
"- Ich muß Sie vorwarnen: Ich bin eine Perfektionistin.
- Danke für die Vorwarnung.
- Haben Sie noch andere psychische Probleme oder nur dieses eine?
- Ich betrachte das nicht als ""Problem"". Das macht es umso schlimmer.
- An Ihrer Schrift erkenne ich viele andere psychische Probleme...
- Kognitive Dissonanz, unrealistischer Optimismus und eine leichte Neigung zur Projektion.
- Aber ich kann verstehen, daß Sie Ihren Perfektionismus als das schlimmste erfinden.
- Sie sind ein Idiot. ...und jetzt auch noch Aggressionsschübe.",141221
"- Sie müssen in Ihrem Projekt mehr Führungsstärke zeigen.
- Woher wissen Sie, daß meine Führungsstärke ein Problem darstellt? Vielleicht folgen mir nur die anderen Team-Mitglieder schlecht.
- So oder so, Sie müssen das hinkriegen. So, wie Sie das hier gerade mit Ihrer Führungsstärke hinkriegen?",141222
"- Warren Buffet sagt, meine Karriere wird besser, wenn ich Leidenschaft für meinen Job zeige.
- Die Leidenschaft muß ich aber vortäuschen, denn alles, was ich hier tue, ist hirnlos und langweilig.
- Später JU-HUUUH! ICH HABE EINE E-MAIL WEITERGELEITET!",141223
"- Worüber reden Sie da gerade? Das klingt interessant.
- Wir sagten gerade, daß die Smartphone-Technologie bei uns eine Hochgeschwindigkeits-Entwicklung hin zu einem Meta-Organismus ausgelöst hat, der die Summe unserer miteinander verbundenen Teile ist.
- Zu meiner Verteidigung: vom anderen Ende des Zimmers aus wirkte es interessanter.",141224
"- Mit meinem Budget kann ich nur jemanden einstellen, der die halbe Zeit inkompetent ist.
- Wenn ich das Budget aber nicht aufbrauche, bekomme ich nächstes Jahr noch weniger.
- Ich kann mit Stolz sagen, daß ich zu 75% kompetent bin! Ich wünschte, das könnte ich mir leisten.",141225
"- Hey, Ted, wie gefällt Ihnen unsere neue 3-D-immersiv-Brille, die Sie jetzt seit zwei Wochen testen?
- Manche behaupten, diese Erfahrung sei so gut, daß man sogat vergißt, etwas zu essen.
- Sie sind tot, stimmt's?",141226
"- Wir haben den Kulminationspunkt für immersive 3-D-Geräte gefunden.
- Das Produkt ist so gut, daß 85% unserer Kunden verhungert sind, während sie es benutzen.
- Das mit der Kundenbindung kriegen wir nie so richtig hin.",141227
"- Sie hatten die tolle Idee, unsere Kundendienst-Software zu aktualisieren.
- An diese Idee erinnere ich mich nicht. Sie war genial.
- Nun, das klingt schon so, als hätte ich das vorgeschlagen.
- Das Budget dafür muß noch genehmigt werden, aber das dürfte ja kein Problem sein.
- Ha! Natürlich finanziere ich meine Idee! Sie ist genial!
- Ich muß dann meine anderen Projekte verschieben, aber die sind ja, wie Sie sagten, nicht so wichtig.
- Das habe ich gesagt? Das war sehr weise von Ihnen.
- Wie haben Sie die Finanzierung für Ihre Idee bekommen? Ich mußte sie verchefen.",141228
"- Ich nenne meine Erfindung ""Röhrenkleidung"".
- Die Idee dahinter ist, so viele alltägliche Entscheidungen wie möglich auszumerzen, so wie Mark Zuckerberg das mit seinen grauen T-Shirts macht.
- Ich möchte verstehen, was MEnschen erfolgreich macht. Und das Ergebnis ist dieses Shirt?",141229
"- Ich trage nur noch Röhrenkleidung, weil das die Zahl meiner alltäglichen Entscheidungen reduziert.
- Entscheidungen wie ""wo verabrede ich mich zu einem Date""?
- Denn das dürfte sich damit erledigt haben. An der Feinabstimmung des Systems arbeite ich noch.",141230
"- Ich habe 9.753 Reaktionen auf dieser Dating-Webseite, dabei habe ich mein Profil noch gar nicht vervollständigt!
- Ich hab nur geschrieben, daß ich 1,82 groß bin, Haare und einen Job habe.
- Inzwischen, weltweit Haare...Größe...JOB! DREIFACH GENIAL!!",141231
"- Ich habe bemerkt, daß Sie meine Röhrenkleidung beäugen.
- Sie denken sich, ich bin ein Mann, dem Substanz wichtiger ist als Mode, und das macht Sie an.
- Nein, ich denk mir nur, ich date jeden, der einen Job hat. ICH HABE EINEN!",150101
"- Mutti, das ist Dilbert. Er trägt nur Röhrenkleidung. Wegen der Effizienz.
- Halt! Bevor ich Ihnen das Pfötchen gebe...waren Sie in letzter Zeit in irgendwelchen Ebola-Gebieten?
- Er hat einen Job. MEINE ZEIT IST GEKOMMEN!",150102
"- Langsam wird mir klar, daß mein Marktwert als Single höher ist, als ich dachte.
- Männer wie Du haben die Meßlatte so niedrig werden lassen, daß ich nur einen Job haben und größer sein muß als eine Frau in Stöckelschuhen.
- Ich dachte, meine Röhrenkleidung macht sie an, aber sie mögen mich tatsächlich, weil ich bin, wie ich bin. Gern geschehen.",150103
"- Ich probiere gerade meine neue Lebensphilosophie aus.
- Mein neues Motto lautet: ""Lebe für den Tag"".
- Wenn man nur für den heutigen Tag lebt, wie verhindert man, daß man morgen verhungert?
- Wenn Sie heute auch nur einen kleinen Fehler machen, könnte das den Rest Ihres Lebens ruinieren.
- Ich soll also für die Zukunft leben? Nein, das würde das Heute ruinieren.
- Ich empfehle, für die Vergangenheit zu leben.
- Meine war aber kein Vergnügen. Tun Sie so, als wären Sie ein anderer gewesen.
- Meine Philosophie lautet, daß ich Gustav hieß und mit Biberfellen gehandelt habe. Hören Sie damit auf, mir den Tag zu ruinieren.",150104
"- Hast Du Dich oft mit Frauen verabredet? Ich nenne es den ""B-Test"".
- Ich mache Dates und dann vergleiche ich die Analysen, um zu sehen, zu wem ich am besten passe.
- Und was genau bewertest Du dabei? Stellt zu viele Fragen.",150105
"- Ich suche eine ernsthafte Beziehung, die in einer Ehe münden könnte.
- Ehe ist ein Finanzvertrag. Wie viel Geld hast Du?
- Ich habe nur mich anzubieten. Also eher Fordern statt Liefern?",150106
"- Röhrenkleidung! Diese Mode habe ich erfunden!
- Haben Sie damit die Anzahl Ihrer alltäglichen Entscheidungen reduziert? Ich bin einfach nur in einen Teppich eingerollt.
- Oh, ich dachte, Sie wären wie ich. Solche Beleidigungen muß ich mir nicht bieten lassen.",150107
